timestamp,temp,rolling_avg,rolling_std,bollinger_upper,bollinger_lower
2025-03-15 00:06:49+01:00,65.7,,,,
2025-03-15 00:06:50+01:00,65.2,,,,
2025-03-15 00:06:51+01:00,65.7,,,,
2025-03-15 00:06:52+01:00,65.7,,,,
2025-03-15 00:06:53+01:00,64.8,,,,
2025-03-15 00:06:54+01:00,65.7,,,,
2025-03-15 00:06:55+01:00,65.2,,,,
2025-03-15 00:06:56+01:00,66.2,,,,
2025-03-15 00:06:57+01:00,67.2,,,,
2025-03-15 00:06:58+01:00,67.7,,,,
2025-03-15 00:06:59+01:00,67.2,,,,
2025-03-15 00:07:00+01:00,68.2,,,,
2025-03-15 00:07:01+01:00,66.2,,,,
2025-03-15 00:07:02+01:00,66.7,,,,
2025-03-15 00:07:03+01:00,67.2,,,,
2025-03-15 00:07:04+01:00,65.7,,,,
2025-03-15 00:07:05+01:00,66.2,,,,
2025-03-15 00:07:06+01:00,65.7,,,,
2025-03-15 00:07:07+01:00,66.7,,,,
2025-03-15 00:07:08+01:00,66.2,66.25500000000001,0.8929401465177578,68.93382043955329,63.57617956044674
2025-03-15 00:07:09+01:00,65.7,66.255,0.8929401465177578,68.93382043955327,63.576179560446725
2025-03-15 00:07:10+01:00,66.2,66.30499999999999,0.8580731167471723,68.87921935024151,63.73078064975847
2025-03-15 00:07:12+01:00,65.2,66.28,0.8835335754499452,68.93060072634984,63.629399273650165
2025-03-15 00:07:13+01:00,66.2,66.305,0.8732727312574752,68.92481819377244,63.68518180622758
2025-03-15 00:07:14+01:00,66.2,66.37500000000001,0.7992595257322107,68.77277857719665,63.97722142280338
2025-03-15 00:07:15+01:00,65.2,66.35,0.8287593771796203,68.83627813153886,63.863721868461134
2025-03-15 00:07:16+01:00,65.2,66.35,0.8287593771796203,68.83627813153886,63.863721868461134
2025-03-15 00:07:17+01:00,65.2,66.3,0.8675434161742934,68.90263024852288,63.69736975147712
2025-03-15 00:07:18+01:00,66.2,66.25,0.8413648060396283,68.77409441811888,63.725905581881115
2025-03-15 00:07:19+01:00,64.3,66.08000000000001,0.875755313098958,68.70726593929689,63.452734060703136
2025-03-15 00:07:20+01:00,65.2,65.98,0.8550777126886447,68.54523313806594,63.41476686193407
2025-03-15 00:07:21+01:00,65.7,65.855,0.6778254704723444,67.88847641141703,63.82152358858297
2025-03-15 00:07:22+01:00,65.7,65.83000000000001,0.6736389787447078,67.85091693623414,63.80908306376589
2025-03-15 00:07:23+01:00,68.7,65.92999999999999,0.9148482761753746,68.67454482852611,63.18545517147387
2025-03-15 00:07:24+01:00,67.7,65.955,0.9572301048777211,68.82669031463317,63.083309685366835
2025-03-15 00:07:25+01:00,66.7,66.00500000000001,0.969250931607009,68.91275279482103,63.09724720517898
2025-03-15 00:07:26+01:00,67.7,66.08000000000001,1.0405464151614114,69.20163924548424,62.95836075451578
2025-03-15 00:07:27+01:00,67.2,66.155,1.0654749373426218,69.35142481202787,62.95857518797214
2025-03-15 00:07:28+01:00,66.2,66.13,1.057852840228237,69.3035585206847,62.95644147931529
2025-03-15 00:07:29+01:00,64.8,66.06,1.098515745042038,69.35554723512611,62.76445276487389
2025-03-15 00:07:30+01:00,64.8,66.01500000000001,1.1319638268350978,69.41089148050531,62.61910851949472
2025-03-15 00:07:31+01:00,67.7,66.09,1.1929176969007336,69.66875309070221,62.5112469092978
2025-03-15 00:07:32+01:00,66.2,66.14,1.174465163831025,69.66339549149308,62.616604508506924
2025-03-15 00:07:33+01:00,64.8,66.07000000000001,1.2118276757812871,69.70548302734387,62.43451697265615
2025-03-15 00:07:34+01:00,65.2,66.02,1.2267200598600962,69.70016017958028,62.339839820419705
2025-03-15 00:07:35+01:00,65.2,66.02,1.2267200598600962,69.70016017958028,62.339839820419705
2025-03-15 00:07:36+01:00,65.7,66.045,1.2141598784864853,69.68747963545945,62.40252036454054
2025-03-15 00:07:38+01:00,64.8,66.025,1.231975307339696,69.72092592201909,62.32907407798092
2025-03-15 00:07:39+01:00,65.2,65.975,1.244725714871817,69.70917714461544,62.24082285538454
2025-03-15 00:07:40+01:00,64.8,66.0,1.2139539573337674,69.6418618720013,62.3581381279987
2025-03-15 00:07:41+01:00,64.8,65.97999999999999,1.231003014233771,69.6730090427013,62.28699095729868
2025-03-15 00:07:42+01:00,68.2,66.10499999999999,1.3244561942647723,70.07836858279431,62.131631417205675
2025-03-15 00:07:43+01:00,65.7,66.10499999999999,1.3244561942647723,70.07836858279431,62.131631417205675
2025-03-15 00:07:44+01:00,65.7,65.95500000000001,1.176737237583559,69.48521171275068,62.424788287249335
2025-03-15 00:07:45+01:00,65.7,65.855,1.1033322732808768,69.16499681984263,62.54500318015737
2025-03-15 00:07:46+01:00,65.7,65.80499999999999,1.085538915397367,69.06161674619209,62.54838325380789
2025-03-15 00:07:47+01:00,67.2,65.78,1.044585034708437,68.91375510412531,62.64624489587469
2025-03-15 00:07:48+01:00,66.7,65.755,1.0143574580154489,68.79807237404634,62.71192762595365
2025-03-15 00:07:49+01:00,67.2,65.805,1.061019866870891,68.98805960061269,62.621940399387334
2025-03-15 00:07:50+01:00,67.2,65.925,1.0769718757017859,69.15591562710536,62.694084372894636
2025-03-15 00:07:51+01:00,67.2,66.045,1.0787297598271945,69.28118927948158,62.808810720518416
2025-03-15 00:07:52+01:00,67.2,66.02,1.0435768450760785,69.15073053522823,62.88926946477176
2025-03-15 00:07:53+01:00,67.7,66.095,1.1090417865033424,69.42212535951002,62.76787464048997
2025-03-15 00:07:54+01:00,66.7,66.19,1.073067418296973,69.40920225489091,62.97079774510908
2025-03-15 00:07:55+01:00,65.7,66.215,1.0544517158469788,69.37835514754094,63.05164485245907
2025-03-15 00:07:56+01:00,65.7,66.24000000000001,1.034865869773016,69.34459760931905,63.13540239068096
2025-03-15 00:07:57+01:00,66.2,66.265,1.0271447394547093,69.34643421836412,63.18356578163587
2025-03-15 00:07:58+01:00,66.2,66.33500000000001,0.9680555660432831,69.23916669812986,63.43083330187016
2025-03-15 00:07:59+01:00,65.2,66.33500000000001,0.9680555660432831,69.23916669812986,63.43083330187016
2025-03-15 00:08:00+01:00,66.7,66.43,0.9003508088225324,69.1310524264676,63.72894757353241
